
  blade element data for delta beta=  0.18  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     489.0    28796.6     652.632
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     546.0    32468.5     735.849
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     582.4    34248.3     776.186
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     476.1    27509.3     623.456

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    5.9   511130.0 128291884.1  29792275.6  8854.871

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       3.8      -98.8      -1.917
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      40.6     2127.2      49.194
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     195.1    11094.4     256.568
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     273.9    15857.1     366.712
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     356.3    20652.0     477.597
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     440.8    25667.5     593.587
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     509.2    29984.0     693.410
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     568.5    33807.2     781.826
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     606.4    35660.5     824.684
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     495.7    28643.6     662.411

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.0   532205.3 133581720.3  31020695.2  9408.145

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       4.0     -102.8      -2.034
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      42.2     2213.2      52.205
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     203.0    11542.6     272.272
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     285.0    16497.8     389.158
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     370.7    21486.3     506.830
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     458.6    26704.5     629.919
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     529.8    31195.4     735.852
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     591.5    35173.1     829.680
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     630.9    37101.1     875.161
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     515.7    29800.8     702.956

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.2   553706.4 138978421.8  32273931.3  9983.999

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       4.1     -106.9      -2.156
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      43.9     2300.8      55.337
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     211.0    11999.7     288.604
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     296.3    17151.1     412.501
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     385.4    22337.2     537.232
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     476.8    27762.0     667.704
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     550.8    32430.7     779.992
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     614.9    36565.9     879.448
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     655.9    38570.4     927.657
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     536.2    30980.9     745.122

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.3   575633.2 144481988.6  33551983.9 10582.884

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       4.3     -111.0      -2.283
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      45.6     2390.1      58.591
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     219.2    12465.6     305.577
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     307.8    17817.1     436.760
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     400.4    23204.5     568.826
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     495.3    28840.0     706.971
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     572.1    33690.0     825.862
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     638.8    37985.8     931.168
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     681.4    40068.1     982.212
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     557.0    32183.9     788.942

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.4   597985.9 150092420.9  34854853.1 11205.251

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       4.5     -115.3      -2.415
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      47.4     2481.2      61.970
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     227.5    12940.5     323.202
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     319.5    18495.8     461.952
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     415.6    24088.4     601.635
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     514.2    29938.6     747.748
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     593.9    34973.3     873.497
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     663.1    39432.8     984.876
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     707.3    41594.4    1038.864
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     578.2    33409.9     834.447

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.5   620764.3 155809718.5  36182538.9 11851.553

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       4.6     -119.6      -2.551
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      49.1     2573.9      65.477
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     236.0    13424.2     341.492
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     331.4    19187.1     488.094
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     431.2    24988.9     635.682
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     533.4    31057.7     790.064
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     616.1    36280.6     922.929
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     687.9    40906.8    1040.611
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     733.8    43149.2    1097.654
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     599.8    34658.7     881.669

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.7   643968.4 161633881.5  37535041.2 12522.241

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       4.8     -124.0      -2.693
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      50.9     2668.4      69.114
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     244.7    13916.8     360.460
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     343.6    19891.2     515.204
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     447.0    25905.8     670.990
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     552.9    32197.3     833.947
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     638.7    37611.9     974.191
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     713.2    42407.8    1098.410
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     760.7    44732.5    1158.621
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     621.8    35930.5     930.640

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.8   667598.3 167564909.9  38912360.0 13217.766

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       5.0     -128.4      -2.840
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      52.8     2764.5      72.883
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     253.5    14418.2     380.117
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     356.0    20607.9     543.300
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     463.1    26839.3     707.581
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     572.9    33357.5     879.425
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     661.8    38967.2    1027.317
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     738.9    43935.9    1158.310
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     788.1    46344.3    1221.805
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     644.2    37225.2     981.391

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    6.9   691654.0 173602803.7  40314495.5 13938.581

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       5.1     -133.0      -2.992
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      54.6     2862.4      76.787
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     262.5    14928.6     400.476
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     368.6    21337.4     572.399
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     479.5    27789.3     745.480
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     593.1    34538.2     926.527
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     685.2    40346.5    1082.341
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     765.0    45491.0    1220.349
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     816.0    47984.7    1287.246
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     667.0    38542.8    1033.955

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.0   716135.4 179747562.8  41741447.4 14685.136

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       5.3     -137.6      -3.149
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      56.5     2961.9      80.827
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     271.6    15447.8     421.550
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     381.4    22079.5     602.520
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     496.2    28755.8     784.708
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     613.8    35739.4     975.282
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     709.0    41749.7    1139.295
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     791.6    47073.2    1284.566
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     844.4    49653.6    1354.982
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     690.2    39883.3    1088.363

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.1   741042.6 185999187.3  43193216.0 15457.883

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       5.5     -142.3      -3.312
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      58.5     3063.2      85.007
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     280.9    15975.9     443.350
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     394.4    22834.3     633.678
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     513.1    29738.8     825.288
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     634.8    36961.2    1025.718
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     733.3    43177.0    1198.212
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     818.7    48682.4    1350.996
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     873.2    51351.1    1425.054
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     713.8    41246.7    1144.646

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.3   766375.6 192357677.2  44669801.1 16257.274

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       5.7     -147.1      -3.481
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      60.4     3166.2      89.329
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     290.4    16512.8     465.889
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     407.7    23601.8     665.893
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     530.4    30738.4     867.244
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     656.1    38203.5    1077.863
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     757.9    44628.2    1259.127
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     846.2    50318.7    1419.678
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     902.6    53077.0    1497.500
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     737.8    42633.1    1202.838

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.4   792134.4 198823032.4  46171202.7 17083.761

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       5.9     -152.0      -3.655
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      62.4     3270.8      93.795
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     300.0    17058.7     489.179
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     421.2    24381.9     699.182
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     547.9    31754.5     910.598
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     677.8    39466.4    1131.747
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     783.0    46103.4    1322.072
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     874.2    51982.0    1490.649
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     932.4    54831.5    1572.362
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     762.2    44042.3    1262.969

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.5   818318.9 205395253.1  47697420.9 17937.795

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       6.1     -156.9      -3.834
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      64.5     3377.2      98.407
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     309.7    17613.4     513.233
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     434.8    25174.8     733.562
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     565.7    32787.1     955.374
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     699.8    40749.7    1187.397
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     808.4    47602.6    1387.081
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     902.6    53672.4    1563.946
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     962.7    56614.5    1649.678
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     787.0    45474.5    1325.071

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.6   844929.1 212074339.1  49248455.7 18819.827

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       6.3     -161.9      -4.020
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      66.5     3485.2     103.167
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     319.6    18177.0     538.062
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     448.8    25980.3     769.051
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     583.8    33836.2    1001.594
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     722.2    42053.6    1244.842
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     834.3    49125.8    1454.186
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     931.5    55389.8    1639.609
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501     993.6    58426.1    1729.487
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     812.2    46929.6    1389.177

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.7   871965.2 218860290.5  50824307.0 19730.310

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       6.5     -167.0      -4.211
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      68.6     3595.0     108.079
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     329.7    18749.5     563.680
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     462.9    26798.6     805.666
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     602.2    34901.8    1049.281
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     745.0    43378.1    1304.110
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     860.6    50673.0    1523.422
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     960.8    57134.2    1717.672
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501    1024.8    60266.2    1811.830
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     837.8    48407.6    1455.317

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 8.59   0.740   0.057  0.486 0.657    7.9   899426.9 225753107.3  52424974.9 20669.694

  blade element data for delta beta=  0.18  x=  8.59
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  61.63   0.00 0.070-0.002-0.020       6.7     -172.2      -4.409
   2      180.000    1.000    0.069    0.037    0.970    0.168  32.74   8.95 0.287 0.020 0.169      70.7     3706.5     113.145
   3      180.000    1.000    0.290    0.043    1.649    0.026  16.32   5.78 0.828 0.062 0.530     339.9    19330.8     590.098
   4      180.000    1.000    0.293    0.022    1.577    0.018  12.00   6.51 0.830 0.063 0.541     477.2    27629.5     843.426
   5      180.000    1.000    0.299    0.014    1.518    0.013   9.38   6.44 0.840 0.064 0.548     620.9    35984.0    1098.458
   6      180.000    1.000    0.307    0.009    1.461    0.009   7.65   6.41 0.850 0.065 0.558     768.1    44723.1    1365.230
   7      180.000    1.000    0.297    0.007    1.393    0.008   6.59   6.03 0.831 0.064 0.551     887.2    52244.1    1594.821
   8      180.000    1.000    0.290    0.005    1.327    0.007   5.79   5.61 0.804 0.063 0.539     990.6    58905.7    1798.175
   9      180.000    1.000    0.293    0.004    1.266    0.007   5.09   5.25 0.757 0.058 0.501    1056.6    62134.8    1896.746
  10      180.000    1.000    0.301    0.003    1.204    0.006   4.51   4.87 0.553 0.042 0.360     863.7    49908.5    1523.524

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
