
  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.7    13829.0     524.699
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.23 0.676 0.054 0.496     430.9    19374.7     735.111
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.87   5.35 0.578 0.049 0.450     473.5    22622.1     858.323
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.0    27882.2    1057.902
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.5    32625.7    1237.879
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.557 0.047 0.438     761.4    36704.7    1392.643
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.3    38032.2    1443.010
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.3    29568.7    1121.890

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535081.8  97906852.7  25279276.5 16913.441

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.590
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2341.8      88.853
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.7    13829.0     524.699
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.23 0.676 0.054 0.496     430.9    19374.7     735.111
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.87   5.35 0.578 0.049 0.450     473.5    22622.1     858.323
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.0    27882.2    1057.902
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.5    32625.7    1237.879
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.557 0.047 0.438     761.4    36704.7    1392.643
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.3    38032.2    1443.010
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.3    29568.7    1121.890

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535081.8  97906852.7  25279276.5 16913.441

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.590
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2341.8      88.853
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.7    13829.0     524.699
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.23 0.676 0.054 0.496     430.9    19374.7     735.111
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.87   5.35 0.578 0.049 0.450     473.5    22622.1     858.323
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.0    27882.2    1057.902
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.5    32625.7    1237.879
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.557 0.047 0.438     761.4    36704.7    1392.643
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.3    38032.2    1443.010
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.3    29568.7    1121.890

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535081.8  97906852.7  25279276.5 16913.441

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       8.1     -165.8      -5.703
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      88.0     3187.7     141.122
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     429.8    18825.1     833.395
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     586.6    26374.9    1167.625
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     644.6    30795.9    1363.347
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     785.5    37957.2    1680.379
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     921.1    44415.4    1966.283
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.558 0.047 0.438    1036.6    49968.9    2212.139
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401    1080.1    51776.6    2292.169
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     844.5    40255.0    1782.101

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771   10.8   728543.5 133320288.3  34417540.6 26865.714

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.592
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2342.0      88.870
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.8    13830.9     524.821
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     431.0    19377.5     735.292
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     473.6    22625.7     858.548
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.1    27887.0    1058.188
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.7    32631.7    1238.232
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.558 0.047 0.438     761.5    36711.7    1393.050
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.5    38040.0    1443.452
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.4    29574.9    1122.240

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535250.4  97948386.7  25286393.1 16918.202

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.592
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2342.0      88.870
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.8    13830.9     524.821
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     431.0    19377.5     735.292
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     473.6    22625.7     858.548
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.1    27887.0    1058.188
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.7    32631.7    1238.232
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.558 0.047 0.438     761.5    36711.7    1393.050
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.5    38040.0    1443.452
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.4    29574.9    1122.240

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535250.4  97948386.7  25286393.1 16918.202

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.592
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2342.0      88.870
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.8    13830.9     524.821
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     431.0    19377.5     735.292
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     473.6    22625.7     858.548
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.1    27887.0    1058.188
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.7    32631.7    1238.232
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.558 0.047 0.438     761.5    36711.7    1393.050
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.5    38040.0    1443.452
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.4    29574.9    1122.240

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535250.4  97948386.7  25286393.1 16918.202

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.592
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2342.0      88.870
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.8    13830.9     524.821
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     431.0    19377.5     735.292
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     473.6    22625.7     858.548
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.1    27887.0    1058.188
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.7    32631.7    1238.232
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.558 0.047 0.438     761.5    36711.7    1393.050
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.5    38040.0    1443.452
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.4    29574.9    1122.240

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535250.4  97948386.7  25286393.1 16918.202

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.592
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2342.0      88.870
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.8    13830.9     524.821
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     431.0    19377.5     735.292
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     473.6    22625.7     858.548
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.1    27887.0    1058.188
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.7    32631.7    1238.232
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.558 0.047 0.438     761.5    36711.7    1393.050
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.5    38040.0    1443.452
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.4    29574.9    1122.240

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535250.4  97948386.7  25286393.1 16918.202

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.8      -3.592
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      64.6     2342.0      88.870
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     315.8    13830.9     524.821
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     431.0    19377.5     735.292
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     473.6    22625.7     858.548
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     577.1    27887.0    1058.188
   7      180.000    1.000    0.175    0.004    1.300    0.007   7.60   5.19 0.572 0.049 0.450     676.7    32631.7    1238.232
   8      180.000    1.000    0.175    0.003    1.250    0.006   6.60   4.87 0.558 0.047 0.438     761.5    36711.7    1393.050
   9      180.000    1.000    0.175    0.002    1.200    0.006   5.84   4.62 0.513 0.043 0.401     793.5    38040.0    1443.452
  10      180.000    1.000    0.175    0.002    1.150    0.006   5.23   4.36 0.359 0.030 0.279     620.4    29574.9    1122.240

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.518   0.043  0.399 0.771    9.2   535250.4  97948386.7  25286393.1 16918.202

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       8.0     -165.3      -5.684
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.236 0.015 0.140      87.8     3182.0     140.869
   3      180.000    1.000    0.221    0.031    1.501    0.023  17.68   4.34 0.693 0.054 0.495     429.3    18813.3     832.871
   4      180.000    1.000    0.214    0.016    1.451    0.017  13.13   5.23 0.675 0.054 0.495     585.6    26348.6    1166.463
   5      180.000    1.000    0.174    0.008    1.401    0.012  10.87   5.36 0.576 0.049 0.449     643.0    30740.2    1360.878
   6      180.000    1.000    0.174    0.006    1.351    0.008   8.95   5.47 0.574 0.049 0.453     783.1    37874.8    1676.731
   7      180.000    1.000    0.174    0.004    1.301    0.007   7.61   5.19 0.570 0.048 0.448     917.7    44300.5    1961.197
   8      180.000    1.000    0.174    0.003    1.251    0.006   6.61   4.88 0.555 0.047 0.437    1032.3    49818.3    2205.472
   9      180.000    1.000    0.174    0.002    1.201    0.006   5.84   4.63 0.510 0.043 0.399    1074.7    51588.1    2283.823
  10      180.000    1.000    0.173    0.002    1.151    0.006   5.24   4.37 0.356 0.030 0.277     838.0    40024.3    1771.891

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.516   0.043  0.398 0.771   10.8   725687.9 132720520.3  34319290.9 26789.022

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.4      -3.580
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.236 0.015 0.140      64.5     2337.8      88.711
   3      180.000    1.000    0.221    0.031    1.501    0.023  17.68   4.34 0.693 0.054 0.495     315.4    13822.1     524.487
   4      180.000    1.000    0.214    0.016    1.451    0.017  13.13   5.23 0.675 0.054 0.495     430.3    19358.2     734.560
   5      180.000    1.000    0.174    0.008    1.401    0.012  10.87   5.36 0.576 0.049 0.449     472.4    22584.7     856.991
   6      180.000    1.000    0.174    0.006    1.351    0.008   8.95   5.47 0.574 0.049 0.453     575.3    27826.4    1055.891
   7      180.000    1.000    0.174    0.004    1.301    0.007   7.61   5.19 0.570 0.048 0.448     674.3    32547.4    1235.031
   8      180.000    1.000    0.174    0.003    1.251    0.006   6.61   4.88 0.555 0.047 0.437     758.4    36601.3    1388.858
   9      180.000    1.000    0.174    0.002    1.201    0.006   5.84   4.63 0.510 0.043 0.399     789.6    37901.3    1438.190
  10      180.000    1.000    0.173    0.002    1.151    0.006   5.24   4.37 0.356 0.030 0.277     615.7    29405.6    1115.815

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.516   0.043  0.398 0.771    9.2   533152.4  97507763.7  25214210.8 16869.908

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.4      -3.580
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.236 0.015 0.140      64.5     2337.8      88.711
   3      180.000    1.000    0.221    0.031    1.501    0.023  17.68   4.34 0.693 0.054 0.495     315.4    13822.1     524.487
   4      180.000    1.000    0.214    0.016    1.451    0.017  13.13   5.23 0.675 0.054 0.495     430.3    19358.2     734.560
   5      180.000    1.000    0.174    0.008    1.401    0.012  10.87   5.36 0.576 0.049 0.449     472.4    22584.7     856.991
   6      180.000    1.000    0.174    0.006    1.351    0.008   8.95   5.47 0.574 0.049 0.453     575.3    27826.4    1055.891
   7      180.000    1.000    0.174    0.004    1.301    0.007   7.61   5.19 0.570 0.048 0.448     674.3    32547.4    1235.031
   8      180.000    1.000    0.174    0.003    1.251    0.006   6.61   4.88 0.555 0.047 0.437     758.4    36601.3    1388.858
   9      180.000    1.000    0.174    0.002    1.201    0.006   5.84   4.63 0.510 0.043 0.399     789.6    37901.3    1438.190
  10      180.000    1.000    0.173    0.002    1.151    0.006   5.24   4.37 0.356 0.030 0.277     615.7    29405.6    1115.815

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.516   0.043  0.398 0.771    9.2   533152.4  97507763.7  25214210.8 16869.908

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.4      -3.580
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.236 0.015 0.140      64.5     2337.8      88.711
   3      180.000    1.000    0.221    0.031    1.501    0.023  17.68   4.34 0.693 0.054 0.495     315.4    13822.1     524.487
   4      180.000    1.000    0.214    0.016    1.451    0.017  13.13   5.23 0.675 0.054 0.495     430.3    19358.2     734.560
   5      180.000    1.000    0.174    0.008    1.401    0.012  10.87   5.36 0.576 0.049 0.449     472.4    22584.7     856.991
   6      180.000    1.000    0.174    0.006    1.351    0.008   8.95   5.47 0.574 0.049 0.453     575.3    27826.4    1055.891
   7      180.000    1.000    0.174    0.004    1.301    0.007   7.61   5.19 0.570 0.048 0.448     674.3    32547.4    1235.031
   8      180.000    1.000    0.174    0.003    1.251    0.006   6.61   4.88 0.555 0.047 0.437     758.4    36601.3    1388.858
   9      180.000    1.000    0.174    0.002    1.201    0.006   5.84   4.63 0.510 0.043 0.399     789.6    37901.3    1438.190
  10      180.000    1.000    0.173    0.002    1.151    0.006   5.24   4.37 0.356 0.030 0.277     615.7    29405.6    1115.815

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.516   0.043  0.398 0.771    9.2   533152.4  97507763.7  25214210.8 16869.908

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.4      -3.580
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.236 0.015 0.140      64.5     2337.8      88.711
   3      180.000    1.000    0.221    0.031    1.501    0.023  17.68   4.34 0.693 0.054 0.495     315.4    13822.1     524.487
   4      180.000    1.000    0.214    0.016    1.451    0.017  13.13   5.23 0.675 0.054 0.495     430.3    19358.2     734.560
   5      180.000    1.000    0.174    0.008    1.401    0.012  10.87   5.36 0.576 0.049 0.449     472.4    22584.7     856.991
   6      180.000    1.000    0.174    0.006    1.351    0.008   8.95   5.47 0.574 0.049 0.453     575.3    27826.4    1055.891
   7      180.000    1.000    0.174    0.004    1.301    0.007   7.61   5.19 0.570 0.048 0.448     674.3    32547.4    1235.031
   8      180.000    1.000    0.174    0.003    1.251    0.006   6.61   4.88 0.555 0.047 0.437     758.4    36601.3    1388.858
   9      180.000    1.000    0.174    0.002    1.201    0.006   5.84   4.63 0.510 0.043 0.399     789.6    37901.3    1438.190
  10      180.000    1.000    0.173    0.002    1.151    0.006   5.24   4.37 0.356 0.030 0.277     615.7    29405.6    1115.815

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.516   0.043  0.398 0.771    9.2   533152.4  97507763.7  25214210.8 16869.908

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.4      -3.580
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.236 0.015 0.140      64.5     2337.8      88.711
   3      180.000    1.000    0.221    0.031    1.501    0.023  17.68   4.34 0.693 0.054 0.495     315.4    13822.1     524.487
   4      180.000    1.000    0.214    0.016    1.451    0.017  13.13   5.23 0.675 0.054 0.495     430.3    19358.2     734.560
   5      180.000    1.000    0.174    0.008    1.401    0.012  10.87   5.36 0.576 0.049 0.449     472.4    22584.7     856.991
   6      180.000    1.000    0.174    0.006    1.351    0.008   8.95   5.47 0.574 0.049 0.453     575.3    27826.4    1055.891
   7      180.000    1.000    0.174    0.004    1.301    0.007   7.61   5.19 0.570 0.048 0.448     674.3    32547.4    1235.031
   8      180.000    1.000    0.174    0.003    1.251    0.006   6.61   4.88 0.555 0.047 0.437     758.4    36601.3    1388.858
   9      180.000    1.000    0.174    0.002    1.201    0.006   5.84   4.63 0.510 0.043 0.399     789.6    37901.3    1438.190
  10      180.000    1.000    0.173    0.002    1.151    0.006   5.24   4.37 0.356 0.030 0.277     615.7    29405.6    1115.815

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.516   0.043  0.398 0.771    9.2   533152.4  97507763.7  25214210.8 16869.908

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       5.9     -121.4      -3.580
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.236 0.015 0.140      64.5     2337.8      88.711
   3      180.000    1.000    0.221    0.031    1.501    0.023  17.68   4.34 0.693 0.054 0.495     315.4    13822.1     524.487
   4      180.000    1.000    0.214    0.016    1.451    0.017  13.13   5.23 0.675 0.054 0.495     430.3    19358.2     734.560
   5      180.000    1.000    0.174    0.008    1.401    0.012  10.87   5.36 0.576 0.049 0.449     472.4    22584.7     856.991
   6      180.000    1.000    0.174    0.006    1.351    0.008   8.95   5.47 0.574 0.049 0.453     575.3    27826.4    1055.891
   7      180.000    1.000    0.174    0.004    1.301    0.007   7.61   5.19 0.570 0.048 0.448     674.3    32547.4    1235.031
   8      180.000    1.000    0.174    0.003    1.251    0.006   6.61   4.88 0.555 0.047 0.437     758.4    36601.3    1388.858
   9      180.000    1.000    0.174    0.002    1.201    0.006   5.84   4.63 0.510 0.043 0.399     789.6    37901.3    1438.190
  10      180.000    1.000    0.173    0.002    1.151    0.006   5.24   4.37 0.356 0.030 0.277     615.7    29405.6    1115.815

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.73 9.25   0.516   0.043  0.398 0.771    9.2   533152.4  97507763.7  25214210.8 16869.908

  blade element data for delta beta=  1.73  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.053-0.002-0.018       8.1     -165.8      -5.703
   2      180.000    1.000    0.056    0.027    0.908    0.165  32.90   7.56 0.237 0.015 0.140      88.0     3187.7     141.121
   3      180.000    1.000    0.222    0.031    1.500    0.023  17.67   4.33 0.694 0.054 0.495     429.8    18825.1     833.394
   4      180.000    1.000    0.215    0.016    1.450    0.017  13.12   5.22 0.676 0.054 0.496     586.6    26374.8    1167.620
   5      180.000    1.000    0.175    0.008    1.400    0.012  10.86   5.35 0.578 0.049 0.450     644.6    30795.8    1363.342
   6      180.000    1.000    0.175    0.006    1.350    0.008   8.95   5.46 0.576 0.049 0.454     785.5    37956.9    1680.367
